id,budget,overview,popularity,revenue,runtime,title,vote_average,vote_count,collections,company,country,language,director,genre,actor,year,return
573,3500000.0,"A serial murderer is strangling women with a necktie. The London police have a suspect, but he is the wrong man.",5.316387,12600000.0,116.0,Frenzy,7.2,162.0,None,Universal Pictures,United Kingdom,English,Alfred Hitchcock,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Jon Finch', 'Alec McCowen', 'Barry Foster']",1972,3.6
2370,4000000.0,"A French intelligence agent becomes embroiled in the Cold War politics first with uncovering the events leading up to the 1962 Cuban Missle Crisis, and then back to France to break up an international Russian spy ring.",5.757907,6000000.0,143.0,Topaz,6.1,78.0,None,Universal Pictures,United States of America,English,Alfred Hitchcock,"['Action', 'Drama', 'Mystery', 'Thriller']","['Frederick Stafford', 'Dany Robin', 'Claude Jade']",1969,1.5
5780,3000000.0,An American scientist publicly defects to East Germany as part of a cloak and dagger mission to find the solution for a formula resin and then figuring out a plan to escape back to the West.,6.243248,13000000.0,128.0,Torn Curtain,6.4,120.0,None,Universal Pictures,United States of America,English,Alfred Hitchcock,"['Mystery', 'Thriller']","['Paul Newman', 'Julie Andrews', 'Lila Kedrova']",1966,4.33
506,2135161.0,Marnie is a beautiful kleptomaniac who is in love with businessman Mark Rutland. Marnie who is a compulsive thief is being watched by her new boss Mark who suspects her of stealing from him and thus decides to blackmail her in the most unusual way. A psychological thriller from Alfred Hitchcock based on a novel of the same name by Winston Graham.,6.409094,7000000.0,130.0,Marnie,7.2,233.0,None,Universal Pictures,United States of America,English,Alfred Hitchcock,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Tippi Hedren', 'Sean Connery', 'Diane Baker']",1964,3.28
22527,1200000.0,True story of an innocent man mistaken for a criminal.,8.56081,2000000.0,105.0,The Wrong Man,6.9,105.0,None,Warner Bros.,United States of America,English,Alfred Hitchcock,"['Crime', 'Drama', 'Mystery']","['Henry Fonda', 'Vera Miles', 'Anthony Quayle']",1956,1.67
574,2500000.0,"A widescreen, Technicolor remake by Hitchcock of his 1934 film of the same title. A couple (James Stewart, Doris Day) vacationing in Morocco with their young son accidentally stumble upon an assassination plot. When the child is kidnapped to ensure their silence, they have to take matters into their own hands to save him.",12.547763,10250000.0,120.0,The Man Who Knew Too Much,7.3,276.0,None,Paramount Pictures,United States of America,العربية,Alfred Hitchcock,"['Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']","['James Stewart', 'Doris Day', 'Brenda De Banzie']",1956,4.1
11219,1200000.0,"Trouble erupts in a small, quiet New England town when a man's body is found in the woods. The problem is that almost everyone in town thinks that they had something to do with his death.",6.486117,7000000.0,99.0,The Trouble with Harry,6.9,152.0,None,Paramount Pictures,United States of America,English,Alfred Hitchcock,"['Comedy', 'Mystery', 'Thriller']","['Edmund Gwenn', 'John Forsythe', 'Shirley MacLaine']",1955,5.83
30159,0.0,"Unable, due to the seal of the confessional, to be forthcoming with information that would serve to clear himself during a murder investigation, a priest becomes the prime suspect.",10.424982,0.0,95.0,I Confess,7.0,82.0,None,Warner Bros.,United States of America,English,Alfred Hitchcock,"['Crime', 'Drama']","['Montgomery Clift', 'Anne Baxter', 'Karl Malden']",1953,0.0
845,1200000.0,A psychotic socialite confronts a pro tennis star with a theory on how two complete strangers can get away with murder...a theory that he plans to implement.,15.41773,7000000.0,101.0,Strangers on a Train,7.6,379.0,None,Warner Bros.,United States of America,Français,Alfred Hitchcock,"['Crime', 'Drama', 'Thriller']","['Farley Granger', 'Robert Walker', 'Ruth Roman']",1951,5.83
1978,0.0,A struggling actress tries to help a friend prove his innocence when he's accused of murdering the husband of a high society entertainer.,4.329397,0.0,110.0,Stage Fright,6.8,61.0,None,Warner Bros.,United Kingdom,English,Alfred Hitchcock,['Thriller'],"['Marlene Dietrich', 'Jane Wyman', 'Michael Wilding']",1950,0.0
54795,0.0,"Gordon Comstock is a copywriter at an ad agency, and his girlfriend Rosemary is a designer. Gordon believes he is a genius, a marvelous poet and quits the ad agency, trying to live on his poems, but poverty soon comes to him.",0.691061,0.0,101.0,Keep the Aspidistra Flying,6.3,3.0,None,BBC Films,United Kingdom,None,Robert Bierman,"['Comedy', 'Drama', 'Romance']","['Helena Bonham Carter', 'Liz Smith', 'Jim Carter']",1997,0.0
847,35000000.0,"Fearful of a prophecy stating that a girl child will be born to bring about her downfall, the evil Queen Bavmorda imprisons all pregnant women within the formidable stronghold of Nockmaar. A child, Elora Danan, is born in the Nockmaar dungeons and identified as the prophesied child by a birthmark on her arm. However, before the black sorceress arrives to claim the child, Elora's mother convinces her reluctant midwife to escape with the baby. Willow, a timid farmer and aspiring sorcerer, is entrusted with delivering the royal infant from evil.",9.918312,57269863.0,126.0,Willow,6.9,484.0,None,Lucasfilm,United States of America,English,Ron Howard,"['Adventure', 'Drama', 'Action']","['Warwick Davis', 'Val Kilmer', 'Joanne Whalley']",1988,1.64
117,25000000.0,"Young Treasury Agent Elliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jimmy Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",11.062203,76270454.0,119.0,The Untouchables,7.6,1424.0,None,Paramount Pictures,United States of America,English,Brian De Palma,"['Crime', 'Drama', 'History', 'Thriller']","['Kevin Costner', 'Sean Connery', 'Charles Martin Smith']",1987,3.05
37498,33000000.0,"Marcus Ray (Jean-Claude Van Damme), a sales representative for ""V SIX"" jeans, and his partner, Tommy Hendricks (Rob Schneider), are about to be busted for selling ""knock off"" jeans. Their American contact, Karan Leigh, who by the way is not only their employer but a CIA agent sent to find the mole in their operation, is threatening them with a jail term if they do not prove their innocence.",5.213714,0.0,91.0,Knock Off,4.7,65.0,None,TriStar Pictures,Aruba,English,Tsui Hark,"['Action', 'Adventure', 'Thriller']","['Jean-Claude Van Damme', 'Lela Rochon', 'Paul Sorvino']",1998,0.0
21734,0.0,"A bored young woman, a teen living in Santa Rosa, California, Charlotte ""Charlie"" Newton (Wright), is frustrated because nothing seems to be happening in her life and that of her family. Then, she receives wonderful news: her uncle (for whom she was named), Charlie Oakley (Cotten), is arriving for a visit. But Uncle Charlie may not be the man he seems to be.",8.007141,0.0,108.0,Shadow of a Doubt,7.5,219.0,None,Universal Pictures,United States of America,English,Alfred Hitchcock,"['Crime', 'Drama', 'Thriller']","['Teresa Wright', 'Joseph Cotten', 'Macdonald Carey']",1943,0.0
31997,0.0,Aircraft factory worker Barry Kane goes on the run across the United States when he is wrongly accused of starting a fire that killed his best friend.,4.911826,0.0,108.0,Saboteur,6.8,91.0,None,Universal Pictures,United States of America,English,Alfred Hitchcock,"['Thriller', 'War']","['Priscilla Lane', 'Robert Cummings', 'Otto Kruger']",1942,0.0
10220,12000000.0,A young man is a reformed gambler who must return to playing big stakes poker to help a friend pay off loan sharks.,8.783454,22921898.0,121.0,Rounders,6.9,451.0,None,Miramax Films,United States of America,Pусский,John Dahl,"['Drama', 'Crime']","['Matt Damon', 'John Turturro', 'Gretchen Mol']",1998,1.91
431,250000.0,Seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out.,12.095263,501818.0,90.0,Cube,6.9,1101.0,Cube Collection,Téléfilm Canada,Canada,Deutsch,Vincenzo Natali,"['Thriller', 'Science Fiction', 'Mystery']","['Nicole de Boer', 'Nicky Guadagni', 'David Hewlett']",1997,2.01
21500,0.0,"Naive Midwestern prep student Jonathan bonds with his more worldly roommate, Skip, who takes the small-town boy under his wing. At Skip's urging, the inexperienced Jonathan is emboldened to seek out older women in the cocktail lounges of nearby Chicago, where he meets and beds the alluring Ellen, who unfortunately turns out to be Skip's mother. The division between the friends is further deepened when a cheating scandal engulfs the school.",3.169554,0.0,98.0,Class,5.8,38.0,None,Orion Pictures,United States of America,English,Lewis John Carlino,"['Comedy', 'Drama']","['Jacqueline Bisset', 'Rob Lowe', 'Andrew McCarthy']",1983,0.0
2321,10000000.0,"Angela de Marco is fed up with her gangster husband's line of work and wants no part of the crime world. When her husband is killed for having an affair with the mistress of mob boss Tony ""The Tiger"" Russo, Angela and her son depart for New York City to make a fresh start. Unfortunately, Tony has set his sights upon Angela -- and so has an undercover FBI agent looking to use her to bust Tony.",5.611184,21486757.0,104.0,Married to the Mob,5.8,67.0,None,Orion Pictures,United States of America,English,Jonathan Demme,"['Comedy', 'Crime', 'Romance']","['Michelle Pfeiffer', 'Matthew Modine', 'Oliver Platt']",1988,2.15
16384,0.0,"FBI agent Barney Coopersmith is assigned to protect former Mafia figure turned informant Vincent Antonelli. In the witness protection program one is supposed to keep a low profile, but that is something that Antonelli has trouble doing. Coopersmith certainly has his hands full keeping Antonelli away from the Mafia hitmen who want to stop him testifying, not to mention the nightclubs...",5.451623,0.0,97.0,My Blue Heaven,6.0,72.0,None,Warner Bros.,United States of America,English,Herbert Ross,"['Action', 'Comedy']","['Steve Martin', 'Rick Moranis', 'Joan Cusack']",1990,0.0
10699,42000000.0,"Bernie Laplante is having a rough time. He's divorced, his ex-wife hates him and has custody of their son, the cops are setting a trap for him, then to top it all, he loses a shoe whilst rescuing passengers of a crashed jet. Being a thief who is down on his luck, Bernie takes advantage of the crash, but then someone else claims credit for the rescue.",5.584089,0.0,117.0,Hero,6.3,100.0,None,Columbia Pictures,United States of America,English,Stephen Frears,"['Drama', 'Comedy', 'Thriller', 'Mystery']","['Dustin Hoffman', 'Geena Davis', 'Andy García']",1992,0.0
18169,0.0,"A man and woman meet and try to have a romantic affair, despite their personal problems and the interference of their disapproving friends.",2.769589,38702310.0,113.0,About Last Night...,5.6,51.0,None,TriStar Pictures,United States of America,English,Edward Zwick,"['Comedy', 'Drama', 'Romance']","['Demi Moore', 'Rob Lowe', 'Jim Belushi']",1986,0.0
11082,0.0,"Abby is a pregnant woman with a curious new boarder in the apartment over her garage. Turns out he's heaven-sent and is speeding along the Apocalypse by bloodying rivers, egging on plagues and following scripture word for word.",4.720395,18875011.0,97.0,The Seventh Sign,5.9,79.0,None,TriStar Pictures,United States of America,English,Carl Schultz,"['Horror', 'Thriller', 'Mystery', 'Fantasy']","['Demi Moore', 'Michael Biehn', 'Jürgen Prochnow']",1988,0.0
5971,20000000.0,Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,14.348459,0.0,106.0,We're No Angels,5.6,106.0,None,Paramount Pictures,United States of America,English,Neil Jordan,"['Comedy', 'Crime', 'Drama']","['Robert De Niro', 'Sean Penn', 'Demi Moore']",1989,0.0
11933,40000000.0,"While attempting to seduce gorgeous lawyer Diane Lightson, wealthy gadabout Chris Thorne agrees to drive her to Atlantic City, N.J. But, when some reckless driving draws the attention of a deeply critical cop, they and the flamboyant ""Brazillionaires"" who tagged along end up in the court of a grotesque and vengeful judge, who has a special vendetta against the wealthy and erudite.",10.39662,8479793.0,94.0,Nothing but Trouble,5.0,88.0,None,Warner Bros.,United States of America,English,Dan Aykroyd,"['Comedy', 'Adventure']","['Chevy Chase', 'Dan Aykroyd', 'John Candy']",1991,0.21
